id,doi,display_name,publication_year,type,cited_by_count,fwci
https://openalex.org/W4388498406,https://doi.org/10.3168/jds.2023-23721,Comparative genomic analyses of Klebsiella pneumoniae K57 capsule serotypes isolated from bovine mastitis in China,2023,article,7,1.744
https://openalex.org/W4406560460,https://doi.org/10.1016/j.anireprosci.2024.107748,Acute heat stress exposure leads to negative modulation of testicular proteome,2025,article,0,0.0
https://openalex.org/W4406560513,https://doi.org/10.1016/j.anireprosci.2024.107715,Ovine epididymal proteome,2025,article,0,0.0
https://openalex.org/W4406560626,https://doi.org/10.1016/j.anireprosci.2024.107688,Acute epididymal heat stress impacts bovine sperm and seminal plasma proteome,2025,article,0,0.0
https://openalex.org/W4409166397,https://doi.org/10.3389/fvets.2025.1490369,Redox status of biomarkers in serum of dogs with hypothyroidism and its treatment with levothyroxine sodium,2025,article,0,0.0
https://openalex.org/W2133859052,https://doi.org/10.1016/s0093-691x(98)00129-0,Computer analysis of video and ultrasonographic images for evaluation of bull testes,1998,article,38,0.179
https://openalex.org/W173778031,https://doi.org/10.2527/2000.782275x,Comparison of models for genetic evaluation of scrotal circumference in crossbred bulls.,2000,article,33,2.054
https://openalex.org/W1591028744,,"Resynchronization of estrus in beef cattle: ovarian function, estrus and fertility following progestin treatment and treatments to synchronize ovarian follicular development and estrus.",2007,article,24,0.963
https://openalex.org/W2003588238,https://doi.org/10.1017/s0967199411000335,The effect of growth hormone (GH) and insulin-like growth factor-I (IGF-I) on <i>in vitro</i> maturation of equine oocytes,2011,article,18,2.257
https://openalex.org/W2246692939,https://doi.org/10.2527/jas.2014-8390,Trailer temperature and humidity during winter transport of cattle in Canada and evaluation of indicators used to assess the welfare of cull beef cows before and after transport1,2015,article,18,2.738
https://openalex.org/W2952795260,https://doi.org/10.1186/s12917-017-0982-y,Refinement of intraperitoneal injection of sodium pentobarbital for euthanasia in laboratory rats (Rattus norvegicus),2016,article,136,5.834
https://openalex.org/W2010658538,https://doi.org/10.1016/j.vetmic.2015.03.019,Genomic characterisation of the feline sarcoid-associated papillomavirus and proposed classification as Bos taurus papillomavirus type 14,2015,article,83,7.265
https://openalex.org/W2121091251,https://doi.org/10.1177/0300985810396516,Equine Penile Squamous Cell Carcinomas Are Associated With the Presence of Equine Papillomavirus Type 2 DNA Sequences,2011,article,70,6.511
https://openalex.org/W2083590661,https://doi.org/10.1016/j.biomaterials.2011.05.040,Quantification of in vitro and in vivo angiogenesis stimulated by ovine forestomach matrix biomaterial,2011,article,63,3.102
https://openalex.org/W4297260159,https://doi.org/10.1016/j.tvjl.2022.105898,"Papillomaviral skin diseases of humans, dogs, cats and horses: A comparative review. Part 2: Pre-neoplastic and neoplastic diseases",2022,review,25,1.319
https://openalex.org/W4296517790,https://doi.org/10.1016/j.tvjl.2022.105897,"Papillomaviral skin diseases of humans, dogs, cats and horses: A comparative review. Part 1: Papillomavirus biology and hyperplastic lesions",2022,review,22,1.161
https://openalex.org/W2092924248,https://doi.org/10.1016/j.rvsc.2010.06.014,Evaluation of feline oral squamous cell carcinomas for p16CDKN2A protein immunoreactivity and the presence of papillomaviral DNA,2010,article,49,1.403
https://openalex.org/W1914979308,https://doi.org/10.1111/j.1365-3164.2011.00987.x,"Persistent, widespread papilloma formation on the penis of a horse: a novel presentation of equine papillomavirus type 2 infection",2011,article,44,2.48
https://openalex.org/W2058522104,https://doi.org/10.1016/j.vetmic.2013.06.004,Comparison of the levels of Equus caballus papillomavirus type 2 (EcPV-2) DNA in equine squamous cell carcinomas and non-cancerous tissues using quantitative PCR,2013,article,40,1.874
https://openalex.org/W2604989320,https://doi.org/10.3389/fvets.2017.00049,Comparison of a Supraglottic Airway Device (v-gel®) with Blind Orotracheal Intubation in Rabbits,2017,article,38,4.314
https://openalex.org/W2513800746,https://doi.org/10.1016/j.jnutbio.2016.07.011,Diets enriched in whey or casein improve energy balance and prevent morbidity and renal damage in salt-loaded and high-fat-fed spontaneously hypertensive stroke-prone rats,2016,article,35,4.139
https://openalex.org/W4404927204,https://doi.org/10.3390/pathogens13121057,Papillomaviruses and Papillomaviral Disease in Dogs and Cats: A Comprehensive Review,2024,review,5,1.333
https://openalex.org/W2030904837,https://doi.org/10.1111/j.1365-3164.2010.00872.x,Amplification of feline sarcoid‐associated papillomavirus DNA sequences from bovine skin,2010,article,40,3.699
https://openalex.org/W2107452642,https://doi.org/10.1177/104063871002200119,The Same Papillomavirus is Present in Feline Sarcoids from North America and New Zealand but Not in Any Non-Sarcoid Feline Samples,2010,article,39,2.712
https://openalex.org/W2159356926,https://doi.org/10.1177/0300985812452582,The Presence of p16<sup>CDKN2A</sup> Protein Immunostaining Within Feline Nasal Planum Squamous Cell Carcinomas Is Associated With an Increased Survival Time and the Presence of Papillomaviral DNA,2012,article,34,0.869
https://openalex.org/W2107366730,https://doi.org/10.1354/vp.46-2-273,Inflammatory Myofibroblastic Tumors in Two Dogs,2009,article,33,2.057
https://openalex.org/W1993475352,https://doi.org/10.1371/journal.pone.0082378,Moderate Exercise during Pregnancy in Wistar Rats Alters Bone and Body Composition of the Adult Offspring in a Sex-Dependent Manner,2013,article,27,2.247
https://openalex.org/W3000083199,https://doi.org/10.1038/s41598-020-57645-z,Prototheca zopfii genotype II induces mitochondrial apoptosis in models of bovine mastitis,2020,article,23,4.224
https://openalex.org/W2034612778,https://doi.org/10.1016/s0304-4017(00)00188-6,A sequential study of the pathology associated with the infection of sheep with adult and larval Ostertagia circumcincta,2000,article,47,3.971
https://openalex.org/W2982247074,https://doi.org/10.1186/s12917-019-2097-0,Paving the way for more precise diagnosis of EcPV2-associated equine penile lesions,2019,article,23,3.416
https://openalex.org/W2875166067,https://doi.org/10.3389/fmicb.2018.01586,A Differential Innate Immune Response in Active and Chronic Stages of Bovine Infectious Digital Dermatitis,2018,article,22,2.903
https://openalex.org/W1968531334,https://doi.org/10.1021/jm9706325,"Synthesis and Serotonergic Activity of Substituted 2,<i>N</i>-Benzylcarboxamido-5-(2-ethyl-1-dioxoimidazolidinyl)-<i>N</i>,<i>N</i>-dimethyltrypt- amine Derivatives: Novel Antagonists for the Vascular 5-HT<sub>1B</sub>-like Receptor",1999,article,43,0.571
https://openalex.org/W2078778209,https://doi.org/10.1021/jm9605849,"A Novel Series of 2,5-Substituted Tryptamine Derivatives as Vascular 5HT<sub>1B/1D</sub> Receptor Antagonists",1997,article,34,0.862
https://openalex.org/W2988299199,,Heating Pad Performance and Efficacy of 2 Durations of Warming after Isoflurane Anesthesia of Sprague-Dawley Rats (Rattus norvegicus).,2017,article,17,1.162
https://openalex.org/W2997209083,https://doi.org/10.1093/jn/nxz312,"Whey Protein and Its Components Lactalbumin and Lactoferrin Affect Energy Balance and Protect against Stroke Onset and Renal Damage in Salt-Loaded, High-Fat Fed Male Spontaneously Hypertensive Stroke-Prone Rats",2019,article,17,1.694
https://openalex.org/W4408795706,https://doi.org/10.1016/j.labinv.2024.103879,1635 Discordant Ovarian Development in Monozygotic Fetuses Affected by Twin-to-Twin Transfusion Syndrome: First Report of Discordant Congenital Germ Cell Deficiency,2025,article,0,0.0
https://openalex.org/W4409312845,https://doi.org/10.3390/ani15081087,Comparison of Radiography and Ultrasound for Diagnosis of Rib Fractures in Canine Cadavers,2025,article,0,0.0
https://openalex.org/W4413100293,,Clinical and diagnostic comparisons of bovine foot rot and bovine digital dermatitis lesions and management differences in feedlot cattle in Alberta.,2025,article,0,
https://openalex.org/W2464760973,,Pandemic H1N1 influenza virus infection in a Canadian cat.,2016,article,14,0.649
https://openalex.org/W2968349487,https://doi.org/10.1007/s00441-019-03082-y,Oxytetracycline reduces inflammation and treponeme burden whereas vitamin D3 promotes β-defensin expression in bovine infectious digital dermatitis,2019,article,14,0.877
https://openalex.org/W3065922619,https://doi.org/10.1177/0300985820941266,Prevalence and Prognostic Impact of <i>Equus caballus</i> Papillomavirus Type 2 Infection in Equine Squamous Cell Carcinomas in Western Canadian Horses,2020,article,14,1.771
https://openalex.org/W3083657958,https://doi.org/10.1371/journal.pone.0238123,Intraperitoneal injection of sodium pentobarbital has the potential to elicit pain in adult rats (Rattus norvegicus),2020,article,14,2.038
https://openalex.org/W2540927334,https://doi.org/10.1016/j.ajem.2016.10.054,Comparison of tranexamic acid plasma concentrations when administered via intraosseous and intravenous routes,2016,article,13,0.434
https://openalex.org/W2763584777,https://doi.org/10.1002/ar.23701,Equine Endometrial Explants Undergo Significant Degenerative Changes in Culture,2017,article,13,0.475
https://openalex.org/W3091198580,https://doi.org/10.3390/microorganisms8101507,Treponema spp. Isolated from Bovine Digital Dermatitis Display Different Pathogenicity in a Murine Abscess Model,2020,article,12,0.772
https://openalex.org/W2027156584,https://doi.org/10.1080/00480169.2011.648891,Guttural pouch mycosis in six horses in New Zealand,2012,article,12,0.922
https://openalex.org/W3004710415,https://doi.org/10.3389/fcimb.2020.00031,Murine and Human Cathelicidins Contribute Differently to Hallmarks of Mastitis Induced by Pathogenic Prototheca bovis Algae,2020,article,11,1.988
https://openalex.org/W3062580447,https://doi.org/10.1177/0300985820941270,Prevalence of <i>Equus caballus</i> Papillomavirus Type-2 Infection and Seropositivity in Asymptomatic Western Canadian Horses,2020,article,11,1.126
https://openalex.org/W1983614286,https://doi.org/10.1097/00002480-200105000-00014,Do High-flux Dialysis Membranes Affect Renal Dyslipidemia?,2001,article,19,1.06
https://openalex.org/W2016102777,https://doi.org/10.1039/a903325d,"Synthesis and serotonergic activity of 2-oxadiazolyl-5-substituted-N,N-dimethyltryptamines: novel antagonists for the vascular 5-HT1B-like receptor",1999,article,16,0.229
https://openalex.org/W2901214695,https://doi.org/10.3389/fvets.2018.00292,Assessing the Efficacy of Ventilation of Anesthetized Neonatal Calves Using a Laryngeal Mask Airway or Mask Resuscitator,2018,article,7,0.681
https://openalex.org/W2307992094,https://doi.org/10.1136/vetreccr-2015-000265,Difficult orotracheal intubation in a rabbit resulting from the presence of faecal pellets in the oropharynx,2016,article,4,0.343
https://openalex.org/W2040835464,https://doi.org/10.1007/s12020-013-0008-x,Serum concentrations of fully and undercarboxylated osteocalcin do not vary between estrous cycle stages in Sprague–Dawley rats,2013,letter,4,
https://openalex.org/W2144044750,https://doi.org/10.1039/a903141c,"Synthesis and serotonergic activity of a series of 2-(N-benzyl)carboxamido-5-substituted-N,N-dimethyltryptamine derivatives: novel antagonists for the vascular 5-HT1B-like receptors",1999,article,10,0.229
https://openalex.org/W3199350085,https://doi.org/10.1016/j.tvr.2021.200226,Vulvar squamous cell carcinoma associated with Equus caballus papillomavirus type 2 infection in a Japanese mare,2021,article,5,0.846
https://openalex.org/W2003217615,https://doi.org/10.1039/a903328i,"Synthesis and pharmacological profile of a series of 2,5-substituted-N,N-dimethyltryptamine derivatives as novel antagonists for the vascular 5-HT1B-like receptor",1999,article,9,0.322
https://openalex.org/W3018720493,https://doi.org/10.1128/iai.00230-20,Cathelicidins Mitigate Staphylococcus aureus Mastitis and Reduce Bacterial Invasion in Murine Mammary Epithelium,2020,article,4,0.248
https://openalex.org/W4244596254,https://doi.org/10.2460/javma.253.4.427,Pathology in Practice,2018,article,3,0.292
https://openalex.org/W2535260322,https://doi.org/10.1136/vetreccr-2016-000378,Fatal pneumothorax in a dog caused by a lesion resembling congenital pulmonary airway malformation (CPAM) of children,2016,article,2,0.295
https://openalex.org/W423908312,,"The mechanician : a treatise on the construction and manipulation of tools, for the use and instruction of young engineers and scientific amateurs; comprising ...",1881,article,0,0.0
